Group_Number,Group_Index,PathName_Nuclei,PathName_pAKT,FileName_Nuclei,FileName_pAKT,Metadata_Barcode,Metadata_Column,Metadata_CreationDate,Metadata_CreationTime,Metadata_FieldIndex,Metadata_ImagingComputer,Metadata_PlateSize,Metadata_RowNumber
1149,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 22(fld 1 wv DAPI - DAPI).tif,E - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1150,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 23(fld 1 wv DAPI - DAPI).tif,E - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1151,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 24(fld 1 wv DAPI - DAPI).tif,E - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1152,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 25(fld 1 wv DAPI - DAPI).tif,E - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1153,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 26(fld 1 wv DAPI - DAPI).tif,E - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1154,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 27(fld 1 wv DAPI - DAPI).tif,E - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1155,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 28(fld 1 wv DAPI - DAPI).tif,E - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1156,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 29(fld 1 wv DAPI - DAPI).tif,E - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1157,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 3(fld 1 wv DAPI - DAPI).tif,E - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1158,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 30(fld 1 wv DAPI - DAPI).tif,E - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1159,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 31(fld 1 wv DAPI - DAPI).tif,E - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1160,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 32(fld 1 wv DAPI - DAPI).tif,E - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1161,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 33(fld 1 wv DAPI - DAPI).tif,E - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1162,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 34(fld 1 wv DAPI - DAPI).tif,E - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1163,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 35(fld 1 wv DAPI - DAPI).tif,E - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1164,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 36(fld 1 wv DAPI - DAPI).tif,E - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1165,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 37(fld 1 wv DAPI - DAPI).tif,E - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1166,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 38(fld 1 wv DAPI - DAPI).tif,E - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1167,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 39(fld 1 wv DAPI - DAPI).tif,E - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1168,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 4(fld 1 wv DAPI - DAPI).tif,E - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1169,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 40(fld 1 wv DAPI - DAPI).tif,E - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1170,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 41(fld 1 wv DAPI - DAPI).tif,E - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1171,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 42(fld 1 wv DAPI - DAPI).tif,E - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1172,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 5(fld 1 wv DAPI - DAPI).tif,E - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1173,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 6(fld 1 wv DAPI - DAPI).tif,E - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1174,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 7(fld 1 wv DAPI - DAPI).tif,E - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1175,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 8(fld 1 wv DAPI - DAPI).tif,E - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1176,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,E - 9(fld 1 wv DAPI - DAPI).tif,E - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,5
1177,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 1(fld 1 wv DAPI - DAPI).tif,F - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1178,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 10(fld 1 wv DAPI - DAPI).tif,F - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1179,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 11(fld 1 wv DAPI - DAPI).tif,F - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1180,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 12(fld 1 wv DAPI - DAPI).tif,F - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1181,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 13(fld 1 wv DAPI - DAPI).tif,F - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1182,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 14(fld 1 wv DAPI - DAPI).tif,F - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1183,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 15(fld 1 wv DAPI - DAPI).tif,F - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1184,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 16(fld 1 wv DAPI - DAPI).tif,F - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1185,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 17(fld 1 wv DAPI - DAPI).tif,F - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1186,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 18(fld 1 wv DAPI - DAPI).tif,F - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1187,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 19(fld 1 wv DAPI - DAPI).tif,F - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1188,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 2(fld 1 wv DAPI - DAPI).tif,F - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1189,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 20(fld 1 wv DAPI - DAPI).tif,F - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1190,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 21(fld 1 wv DAPI - DAPI).tif,F - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1191,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 22(fld 1 wv DAPI - DAPI).tif,F - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1192,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 23(fld 1 wv DAPI - DAPI).tif,F - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1193,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 24(fld 1 wv DAPI - DAPI).tif,F - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1194,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 25(fld 1 wv DAPI - DAPI).tif,F - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1195,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 26(fld 1 wv DAPI - DAPI).tif,F - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1196,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 27(fld 1 wv DAPI - DAPI).tif,F - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1197,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 28(fld 1 wv DAPI - DAPI).tif,F - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1198,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 29(fld 1 wv DAPI - DAPI).tif,F - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1199,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 3(fld 1 wv DAPI - DAPI).tif,F - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1200,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 30(fld 1 wv DAPI - DAPI).tif,F - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1201,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 31(fld 1 wv DAPI - DAPI).tif,F - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1202,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 32(fld 1 wv DAPI - DAPI).tif,F - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1203,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 33(fld 1 wv DAPI - DAPI).tif,F - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1204,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 34(fld 1 wv DAPI - DAPI).tif,F - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1205,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 35(fld 1 wv DAPI - DAPI).tif,F - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1206,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 36(fld 1 wv DAPI - DAPI).tif,F - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1207,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 37(fld 1 wv DAPI - DAPI).tif,F - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1208,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 38(fld 1 wv DAPI - DAPI).tif,F - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1209,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 39(fld 1 wv DAPI - DAPI).tif,F - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1210,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 4(fld 1 wv DAPI - DAPI).tif,F - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1211,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 40(fld 1 wv DAPI - DAPI).tif,F - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1212,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 41(fld 1 wv DAPI - DAPI).tif,F - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1213,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 42(fld 1 wv DAPI - DAPI).tif,F - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1214,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 5(fld 1 wv DAPI - DAPI).tif,F - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1215,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 6(fld 1 wv DAPI - DAPI).tif,F - 6(fld 1 wv FITC - FITC).tif,VB00021880,6,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1216,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 7(fld 1 wv DAPI - DAPI).tif,F - 7(fld 1 wv FITC - FITC).tif,VB00021880,7,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1217,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 8(fld 1 wv DAPI - DAPI).tif,F - 8(fld 1 wv FITC - FITC).tif,VB00021880,8,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1218,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,F - 9(fld 1 wv DAPI - DAPI).tif,F - 9(fld 1 wv FITC - FITC).tif,VB00021880,9,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,6
1219,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 1(fld 1 wv DAPI - DAPI).tif,G - 1(fld 1 wv FITC - FITC).tif,VB00021880,1,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1220,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 10(fld 1 wv DAPI - DAPI).tif,G - 10(fld 1 wv FITC - FITC).tif,VB00021880,10,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1221,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 11(fld 1 wv DAPI - DAPI).tif,G - 11(fld 1 wv FITC - FITC).tif,VB00021880,11,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1222,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 12(fld 1 wv DAPI - DAPI).tif,G - 12(fld 1 wv FITC - FITC).tif,VB00021880,12,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1223,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 13(fld 1 wv DAPI - DAPI).tif,G - 13(fld 1 wv FITC - FITC).tif,VB00021880,13,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1224,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 14(fld 1 wv DAPI - DAPI).tif,G - 14(fld 1 wv FITC - FITC).tif,VB00021880,14,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1225,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 15(fld 1 wv DAPI - DAPI).tif,G - 15(fld 1 wv FITC - FITC).tif,VB00021880,15,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1226,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 16(fld 1 wv DAPI - DAPI).tif,G - 16(fld 1 wv FITC - FITC).tif,VB00021880,16,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1227,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 17(fld 1 wv DAPI - DAPI).tif,G - 17(fld 1 wv FITC - FITC).tif,VB00021880,17,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1228,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 18(fld 1 wv DAPI - DAPI).tif,G - 18(fld 1 wv FITC - FITC).tif,VB00021880,18,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1229,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 19(fld 1 wv DAPI - DAPI).tif,G - 19(fld 1 wv FITC - FITC).tif,VB00021880,19,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1230,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 2(fld 1 wv DAPI - DAPI).tif,G - 2(fld 1 wv FITC - FITC).tif,VB00021880,2,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1231,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 20(fld 1 wv DAPI - DAPI).tif,G - 20(fld 1 wv FITC - FITC).tif,VB00021880,20,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1232,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 21(fld 1 wv DAPI - DAPI).tif,G - 21(fld 1 wv FITC - FITC).tif,VB00021880,21,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1233,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 22(fld 1 wv DAPI - DAPI).tif,G - 22(fld 1 wv FITC - FITC).tif,VB00021880,22,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1234,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 23(fld 1 wv DAPI - DAPI).tif,G - 23(fld 1 wv FITC - FITC).tif,VB00021880,23,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1235,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 24(fld 1 wv DAPI - DAPI).tif,G - 24(fld 1 wv FITC - FITC).tif,VB00021880,24,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1236,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 25(fld 1 wv DAPI - DAPI).tif,G - 25(fld 1 wv FITC - FITC).tif,VB00021880,25,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1237,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 26(fld 1 wv DAPI - DAPI).tif,G - 26(fld 1 wv FITC - FITC).tif,VB00021880,26,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1238,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 27(fld 1 wv DAPI - DAPI).tif,G - 27(fld 1 wv FITC - FITC).tif,VB00021880,27,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1239,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 28(fld 1 wv DAPI - DAPI).tif,G - 28(fld 1 wv FITC - FITC).tif,VB00021880,28,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1240,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 29(fld 1 wv DAPI - DAPI).tif,G - 29(fld 1 wv FITC - FITC).tif,VB00021880,29,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1241,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 3(fld 1 wv DAPI - DAPI).tif,G - 3(fld 1 wv FITC - FITC).tif,VB00021880,3,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1242,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 30(fld 1 wv DAPI - DAPI).tif,G - 30(fld 1 wv FITC - FITC).tif,VB00021880,30,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1243,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 31(fld 1 wv DAPI - DAPI).tif,G - 31(fld 1 wv FITC - FITC).tif,VB00021880,31,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1244,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 32(fld 1 wv DAPI - DAPI).tif,G - 32(fld 1 wv FITC - FITC).tif,VB00021880,32,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1245,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 33(fld 1 wv DAPI - DAPI).tif,G - 33(fld 1 wv FITC - FITC).tif,VB00021880,33,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1246,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 34(fld 1 wv DAPI - DAPI).tif,G - 34(fld 1 wv FITC - FITC).tif,VB00021880,34,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1247,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 35(fld 1 wv DAPI - DAPI).tif,G - 35(fld 1 wv FITC - FITC).tif,VB00021880,35,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1248,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 36(fld 1 wv DAPI - DAPI).tif,G - 36(fld 1 wv FITC - FITC).tif,VB00021880,36,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1249,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 37(fld 1 wv DAPI - DAPI).tif,G - 37(fld 1 wv FITC - FITC).tif,VB00021880,37,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1250,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 38(fld 1 wv DAPI - DAPI).tif,G - 38(fld 1 wv FITC - FITC).tif,VB00021880,38,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1251,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 39(fld 1 wv DAPI - DAPI).tif,G - 39(fld 1 wv FITC - FITC).tif,VB00021880,39,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1252,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 4(fld 1 wv DAPI - DAPI).tif,G - 4(fld 1 wv FITC - FITC).tif,VB00021880,4,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1253,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 40(fld 1 wv DAPI - DAPI).tif,G - 40(fld 1 wv FITC - FITC).tif,VB00021880,40,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1254,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 41(fld 1 wv DAPI - DAPI).tif,G - 41(fld 1 wv FITC - FITC).tif,VB00021880,41,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1255,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 42(fld 1 wv DAPI - DAPI).tif,G - 42(fld 1 wv FITC - FITC).tif,VB00021880,42,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
1256,1,\\our.lab.share\incell\vb00021880,\\our.lab.share\incell\vb00021880,G - 5(fld 1 wv DAPI - DAPI).tif,G - 5(fld 1 wv FITC - FITC).tif,VB00021880,5,5/15/2013,15:57:25,0,PHUSCA-W21701,1536,7
